+Requests: 161
req0;z26;0;960;240;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req1;z26;7;780;388;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req2;z26;11;900;266;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req3;z26;14;960;203;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req4;z26;18;900;265;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req5;z48;0;1050;5072;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req6;z26;7;840;288;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req7;z33;1;840;534;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req8;z33;10;840;247;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req9;z26;5;480;198;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req10;z48;5;960;4017;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req11;z34;16;675;405;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req12;z34;9;675;375;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req13;z33;2;525;313;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req14;z2;6;540;534;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req15;z39;9;1020;322;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req16;z36;0;870;196;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req17;z36;5;990;970;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req18;z36;6;720;234;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req19;z36;13;600;257;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req20;z36;13;720;215;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req21;z36;6;720;359;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req22;z36;20;705;320;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req23;z36;6;900;183;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req24;z36;13;720;331;car12;100;20
req25;z36;20;720;405;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req26;z36;6;720;272;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req27;z36;13;600;232;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req28;z36;20;720;238;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req29;z36;20;600;340;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req30;z36;13;720;360;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req31;z33;0;780;253;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req32;z26;21;510;107;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req33;z2;11;810;262;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req34;z2;12;750;147;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req35;z2;13;585;425;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req36;z40;6;750;304;car12;100;20
req37;z26;3;720;50;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req38;z26;0;660;320;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req39;z26;1;810;236;car12;100;20
req40;z33;5;420;651;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req41;z33;7;450;613;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req42;z36;1;570;148;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req43;z36;4;750;288;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req44;z36;7;570;72;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req45;z36;12;990;973;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req46;z26;5;870;98;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req47;z19;6;690;98;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req48;z14;1;1380;3345;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req49;z40;3;690;330;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req50;z19;0;840;206;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req51;z36;5;840;1093;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
req52;z36;6;720;180;car4,car3,car6,car2,car0,car7,car11,car8,car9,car10,car5;100;20
